Content Type,Extracted Data,Extra Info / Link
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/india-news/need-constitutional-protection-for-manipurs-40-valley-seats-bjp-mla-rajkumar-imo-singh-to-centre-11358217?pfrom=home-ndtv_mainnavigation,
H1,Need Constitutional Protection For Manipur's 40 Valley Seats: BJP MLA Writes To Centre,
H2,"Manipur BJP MLA Rajkumar Imo Singh also asked the Centre to start a comprehensive crackdown on terror outfits, and sought justice for two children killed in a bomb attack while they were asleep in their house",
H3,Related News,
H3,Trending News,
Paragraph,"A BJP MLA from Manipur has written to Union Home Minister Amit Shah seeking a time-bound investigation by the NIA into the killings of two children in a bomb attack on April 7. The MLA, Rajkumar Imo Singh, in the letter also suggested a set of steps that may precede the national census in the state bordering Myanmar, which has been recovering from ethnic violence.",
Paragraph,"A five-year-old boy and his five-month-old baby sister were killed in the bomb attack while they were asleep at night in their house in Bishnupur district's Tronglaobi village, some 50 km from the state capital Imphal.",
Paragraph,"Imo Singh, who represents Sagolband assembly constituency in the state capital Imphal valley, in the two-page letter noted that the National Investigation Agency (NIA) had already taken up the case, and what is needed next is to start a comprehensive crackdown on terror outfits so that the families of those killed get justice.",
Paragraph,"""Timely action in this regard will not only restore public confidence but also reinforce the rule of law in the region,"" Imo Singh said.",
Paragraph,"Referring to the situation following the outbreak of ethnic violence nearly three years ago, he said the Manipur portion of the national census risks being inaccurate unless preceded by a series of corrective measures. These include ensuring all internally displaced people return home first before gathering data, he added.",
Paragraph,"""Owing to the recent conflict in the State, it will be extremely difficult to ensure accurate house listing, as thousands have been rendered homeless and are currently residing in relief camps. It would therefore be appropriate to conduct the Census only after the proper relocation of those staying in relief camps to their original homes,"" Imo Singh said in the letter.",
Paragraph,"This was not the first time the BJP MLA had raised concern over Manipur's issues linked to demography and representation. In the letter dated April 13 he mentioned three points that the Centre should consider when it comes to the border state: conduct the National Register of Citizens (NRC), catch illegal immigrants and fake voters, and ensure constitutional protection for indigenous communities in the ""40 valley seats.""",
Paragraph,"While he expressed appreciation for the ongoing efforts by the central government to catch illegal immigrants, Imo Singh requested a clean-up of Manipur's electoral rolls to remove ""discrepancies caused by the inclusion of bogus or fake voters.""",
Paragraph,"""... Anomalies in the voter list have already been reported, which need immediate rectification before delimitation begins,"" he added.",
Paragraph,"On the Election Commission's (EC) initiative to link voter identity cards with Aadhaar, Imo Singh said Manipur must first check and remove fake Aadhaar before making any linkage.",
Paragraph,"""Notably, the state government, under the leadership of the then Chief Minister Shri N Biren Singh, uncovered 65,000 fake Aadhaar cards. This alarming revelation highlights a grave threat to the rights and identity of the indigenous people of our state. Addressing this issue is not just necessary but urgent to guarantee a pure and precise linkage for a transparent and reliable system,"" the BJP MLA, who is also the son-in-law of the former chief minister, said in the letter.",
Paragraph,"Pointing to the most structurally significant issue concerning 40 assembly seats in the valley region, Imo Singh sought constitutional protection for all of them. They are for now classified as general or open seats.",
Paragraph,"""... Various seats are already reserved for the hill areas. Thus, this step to give constitutional protection to the 40 seats for the indigenous people of the valley is essential for preventing demographic imbalance and preserving the socio-cultural identity of the region,"" Imo Singh said.",
Paragraph,Track Latest News Live on NDTV.com and get news updates from India and around the world,
Link,Notifications,https://www.ndtv.com/notifications?pfrom=home-ndtv_nav_wap
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_nav_wap
Link,TV Schedule,https://www.ndtv.com/tv-schedule?pfrom=home-ndtv_nav_wap
Link,CBSE Class 10 Result,https://www.ndtv.com/search?searchtext=CBSE-Class-10
Link,Iran-Israel War,https://www.ndtv.com/search?searchtext=Iran-War
Link,Assembly Elections 2026,https://www.ndtv.com/elections
Link,Need Constitutional Protection For Manipur's 40 Valley Seats: BJP MLA Writes To Centre,https://www.ndtv.com/india-news/need-constitutional-protection-for-manipurs-40-valley-seats-bjp-mla-rajkumar-imo-singh-to-centre-11358217
Link,NDTV News Desk,https://www.ndtv.com/authors/ndtv-news-desk-4438
Link,crackdown on terror outfits,https://www.ndtv.com/india-news/manipur-kuki-youtuber-paotinmang-chongloi-who-challenged-nia-tells-central-forces-to-go-back-7923964
Link,series of corrective measures,https://www.ndtv.com/india-news/perhaps-most-stringent-in-the-country-says-uidai-official-on-manipur-aadhaar-process-for-adults-8810490
Link,highlights a grave threat,https://www.ndtv.com/india-news/explained-manipurs-discrete-war-against-fake-aadhaar-voter-identity-card-gangs-5969303
Link,Latest News,https://www.ndtv.com/latest
Link,Rajkumar Imo Singh,https://www.ndtv.com/topic/rajkumar-imo-singh
Link,Manipur Terror Attack,https://www.ndtv.com/topic/manipur-terror-attack
Link,18 Injured In Protest Against Killing Of 2 Children In Manipur Bomb Attack,https://www.ndtv.com/india-news/18-injured-in-protest-against-killing-of-2-children-in-manipur-bomb-attack-11357791
Link,Meitei Groups Seek Action After Attack On BSF Soldier's House Kills 2 Children,https://www.ndtv.com/india-news/meitei-groups-seek-action-after-attack-on-bsf-soldiers-house-kills-2-children-11336281
Link,"2 Killed, Several Injured In Firing As Mob Attacks Paramilitary Camp In Manipur",https://www.ndtv.com/india-news/manipur-tense-many-injured-in-firing-as-angry-mob-storms-paramilitary-camp-11322997
Link,Trending News,https://www.ndtv.com/trends
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/india-news/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-11357933
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/india-news/election-officer-dies-by-suicide-weeks-before-local-body-polls-in-gujarat-valsad-11358178?pfrom=home-ndtv_mainnavigation,
H1,Election Officer Dies By Suicide Weeks Before Local Body Polls In Gujarat,
H2,"DC Brahmankachh, mamlatdar and an election officer in Umargaon, reportedly jumped in front of a train late last night.",
H3,Related News,
H3,Trending News,
Paragraph,"An election officer has died by suicide in Gujarat's Valsad district nearly two weeks ahead of local body polls in the state. DC Brahmankachh, mamlatdar and an election officer in Umargaon, reportedly jumped in front of a train late last night.",
Paragraph,"The incident occurred during the peak of election preparations, a period where mamlatdars serve a critical role as returning officers.",
Paragraph,"Local authorities were alerted to the incident at midnight, and a massive police force was deployed at the site.",
Paragraph,The railway police secured the scene and sent his body for post-mortem.,
Paragraph,The preliminary report gives no indication about the possible reasons behind his suicide.,
Paragraph,"""We are investigating all possible angles. It is a case of suicide. The statements and sequence of events will be investigated,"" said railway police officials.",
Paragraph,Track Latest News Live on NDTV.com and get news updates from India and around the world,
Link,Notifications,https://www.ndtv.com/notifications?pfrom=home-ndtv_nav_wap
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_nav_wap
Link,TV Schedule,https://www.ndtv.com/tv-schedule?pfrom=home-ndtv_nav_wap
Link,CBSE Class 10 Result,https://www.ndtv.com/search?searchtext=CBSE-Class-10
Link,Iran-Israel War,https://www.ndtv.com/search?searchtext=Iran-War
Link,Assembly Elections 2026,https://www.ndtv.com/elections
Link,Election Officer Dies By Suicide Weeks Before Local Body Polls In Gujarat,https://www.ndtv.com/india-news/election-officer-dies-by-suicide-weeks-before-local-body-polls-in-gujarat-valsad-11358178
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,Latest News,https://www.ndtv.com/latest
Link,Gujarat News,https://www.ndtv.com/topic/gujarat-news
Link,Election Officer Suicide,https://www.ndtv.com/topic/election-officer-suicide
Link,"Gujarat Man Falls Ill After Consuming Sweets, Family Blames Neighbours",https://www.ndtv.com/india-news/gujarat-man-falls-ill-after-consuming-sweets-family-blames-neighbours-11350550
